stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
1099,48082040,MAMARIGA 139 (1099),,43.3325848981964,-3.04017239676454,2,,0,,Europe/Madrid,1,0,
1100,48082030,MAMARIGA (PLAZA) (1100),,43.3316310228504,-3.03840042928491,2,,0,,Europe/Madrid,1,0,
1106,48082034,MAMARIGA (PLAZA) (1106),,43.3317750643709,-3.03849426799181,2,,0,,Europe/Madrid,0,0,
1107,48082041,REGALES 4 (1107),,43.3327154647915,-3.0401712492797,2,,0,,Europe/Madrid,1,0,
1108,48082042,REGALES 32 (1108),,43.3343882842675,-3.04254612724749,2,,0,,Europe/Madrid,1,0,
1109,48082043,SAN JUAN (BIDEGURUTZEA/CRUCE) (1109),,43.3352977788158,-3.04572537166977,2,,0,,Europe/Madrid,0,0,
1111,48002006,LAS CARRERAS (AMBROSIO DE LOS HEROS 39) (1111),,43.3189941241001,-3.09789205899461,3,,0,,Europe/Madrid,1,0,
1112,48002007,LAS CARRERAS (GURE ETXEA) (1112),,43.3178185531863,-3.09105035782622,3,,0,,Europe/Madrid,1,0,
1113,48002038,EL BAO (1113),,43.3209974668948,-3.08070284398691,3,,0,,Europe/Madrid,0,0,
1114,48002008,EL CASAL (1114),,43.3220069952141,-3.07232001614945,3,,0,,Europe/Madrid,1,0,
1115,48002009,LAS POSTAS (1115),,43.321445231215,-3.06831341386927,3,,0,,Europe/Madrid,1,0,
1116,48083021,NOCEDAL (1116),,43.3190457779101,-3.0623245652966,2,,0,,Europe/Madrid,1,0,
1117,48083003,CATALINA GIBAJA 23 (1117),,43.3105754650795,-3.05653280852359,2,,0,,Europe/Madrid,1,0,
1118,48083008,EL MINERO (ANBULATORIOA) (1118),,43.3087765577578,-3.05230174363511,2,,0,,Europe/Madrid,1,0,
1119,48083009,ETXABA (1119),,43.3075183116689,-3.04654239083463,2,,0,,Europe/Madrid,1,0,
1120,48083010,URIOSTE (1120),,43.309506096426,-3.04032797492362,2,,0,,Europe/Madrid,1,0,
1134,48083005,URIOSTE (1134),,43.3098608510924,-3.03963127125203,2,,0,,Europe/Madrid,1,0,
1135,48083006,ETXABA (1135),,43.307932920466,-3.04555627237124,2,,0,,Europe/Madrid,1,0,
1136,48083007,EL MINERO (ANBULATORIOA) (1136),,43.3083898896048,-3.0511300120073,2,,0,,Europe/Madrid,0,0,
1137,48083002,CATALINA GIBAJA 40 (1137),,43.3105305455152,-3.05632314057057,2,,0,,Europe/Madrid,1,0,
1138,48083020,NOCEDAL (1138),,43.3193066544423,-3.06279347585124,2,,0,,Europe/Madrid,1,0,
1139,48002002,LAS POSTAS (1139),,43.3217121481942,-3.0685790005103,3,,0,,Europe/Madrid,1,0,
1140,48002003,EL CASAL (1140),,43.3221105134983,-3.07237440546388,3,,0,,Europe/Madrid,1,0,
1141,48002018,EL BAO (1141),,43.3211955327139,-3.0807524386105,3,,0,,Europe/Madrid,0,0,
1142,48002004,LAS CARRERAS (GURE ETXEA) (1142),,43.3179986152696,-3.0910876240914,3,,0,,Europe/Madrid,1,0,
1143,48002005,LAS CARRERAS (AMBROSIO DE LOS HEROS 42) (1143),,43.3191202830678,-3.09778126726406,3,,0,,Europe/Madrid,1,0,
1146,48084020,LAS LLANAS (1146),,43.3097422664119,-3.00928016082611,2,,0,,Europe/Madrid,1,0,
1152,48083017,SAN ANTÓN (1152),,43.308008819079,-3.03422464513294,2,,0,,Europe/Madrid,1,0,
1153,48080029,ALTO ALDAY (1153),,43.304453515327,-3.02835369822329,2,,0,,Europe/Madrid,0,0,
1154,48080035,SALCEDILLO (1154),,43.3044641009142,-3.02102984110806,2,,0,,Europe/Madrid,1,0,
1155,48080030,GALINDO (1155),,43.3052840728394,-3.01718307172148,2,,0,,Europe/Madrid,0,0,
1169,48080025,GALINDO (1169),,43.3049960216782,-3.01652950898462,2,,0,,Europe/Madrid,0,0,
1170,48080036,SALCEDILLO (1170),,43.3046532225561,-3.02089427880412,2,,0,,Europe/Madrid,0,0,
1171,48080026,ALTO ALDAY (1171),,43.3046790854516,-3.02645501732322,2,,0,,Europe/Madrid,1,0,
1172,48083016,SAN ANTÓN (1172),,43.3083149939842,-3.03416316435306,2,,0,,Europe/Madrid,1,0,
1175,48080032,FUNIKULAR KALEA (UDALETXEA/AYUNTAMIENTO) (1175),,43.3053426123796,-3.03693572989026,2,,0,,Europe/Madrid,1,0,
1180,48002059,GALLARTA (1180),,43.3174341918374,-3.07470941292893,3,,0,,Europe/Madrid,1,0,
1181,48002060,GALLARTA (1181),,43.3176155507797,-3.0751119177561,3,,0,,Europe/Madrid,1,0,
1182,48002056,EL CAMPILLO (SAN MIGUEL) (1182),,43.3084839418182,-3.0765434697726,3,,0,,Europe/Madrid,1,0,
1183,48002055,EL CAMPILLO (SAN MIGUEL) (1183),,43.3081416349149,-3.07674045117634,3,,0,,Europe/Madrid,1,0,
1184,48002058,LAS CALIZAS (1184),,43.3032962002857,-3.07815237172099,3,,0,,Europe/Madrid,0,0,
1185,48002057,LAS CALIZAS (1185),,43.3031249102659,-3.07844805941317,3,,0,,Europe/Madrid,0,0,
1186,48083027,TRIANO (1186),,43.2955672934972,-3.06856379035795,3,,0,,Europe/Madrid,1,0,
1187,48083028,TRIANO (1187),,43.2955945063795,-3.06823096651188,3,,0,,Europe/Madrid,1,0,
1188,48080038,LA ARBOLEDA (1188),,43.2849046933727,-3.05362541463098,3,,0,,Europe/Madrid,0,0,
1189,48080031,FUNIKULAR KALEA (UDALETXEA/AYUNTAMIENTO) (1189),,43.3053965681362,-3.03715770116111,2,,0,,Europe/Madrid,1,0,
1190,48002047,EL CAMPILLO INDUSTRIALDEA (1190),,43.3078852484946,-3.08284368895142,3,,0,,Europe/Madrid,1,0,
1191,48002014,EL MINERO 33 (1191),,43.311898956704,-3.07307034671804,3,,0,,Europe/Madrid,0,0,
1192,48002015,EL MINERO 17 (1192),,43.3135739795832,-3.07266528823113,3,,0,,Europe/Madrid,1,0,
1193,48002016,INSTITUTUA/INSTITUTO (1193),,43.3164902686999,-3.07466657380573,3,,0,,Europe/Madrid,1,0,
1194,48002017,UDALETXEA/AYUNTAMIENTO (1194),,43.3207144328883,-3.07295733342495,3,,0,,Europe/Madrid,1,0,
1195,48002053,EL CAMPILLO (SAN MIGUEL) (1195),,43.308454360746,-3.07807698190906,3,,0,,Europe/Madrid,1,0,
1197,48045004,SODUPE (GELTOKIA/ESTACIÓN) (1197),,43.2021604026122,-3.05077509049705,3,,0,,Europe/Madrid,0,0,
1198,48045031,ZERIBAI (1198),,43.1990533154209,-3.05541072158557,3,,0,,Europe/Madrid,1,0,
1199,48045033,ARTXUBE (1199),,43.200836866631,-3.0709462228249,3,,0,,Europe/Madrid,0,0,
1200,48045005,LAMBARRI (1200),,43.2064114866267,-3.08331188974586,3,,0,,Europe/Madrid,0,0,
1201,48045014,UDALETXEA / AYUNTAMIENTO (1201),,43.2099396122009,-3.09469372612864,3,,0,,Europe/Madrid,1,0,
1202,48045018,EUSKADI PLAZA (1202),,43.2126422709256,-3.09559453358202,3,,0,,Europe/Madrid,0,0,
1203,48045029,ARANGOITI (GUEÑES) (1203),,43.2128700957255,-3.10295702613623,3,,0,,Europe/Madrid,0,0,
1204,48096033,ARANGOITI ( ZALLA) (1204),,43.2119741468771,-3.10781839762044,3,,0,,Europe/Madrid,0,0,
1205,48096016,ARANGUREN (1205),,43.2109749461799,-3.11461433829859,3,,0,,Europe/Madrid,1,0,
1206,48096011,LUSA (1206),,43.2135158385176,-3.13000833984311,3,,0,,Europe/Madrid,0,0,
1207,48096014,LUSA (1207),,43.2133469882125,-3.13001819960054,3,,0,,Europe/Madrid,0,0,
1208,48096015,ARANGUREN (1208),,43.2107135123549,-3.11490930871211,3,,0,,Europe/Madrid,0,0,
1209,48096034,ARANGOITI ( ZALLA) (1209),,43.2119112296538,-3.1076951760654,3,,0,,Europe/Madrid,0,0,
1210,48045030,ARANGOITI (GUEÑES) (1210),,43.2127353011938,-3.10264901843321,3,,0,,Europe/Madrid,0,0,
1211,48045019,EUSKADI PLAZA (1211),,43.2124711705339,-3.09560657753156,3,,0,,Europe/Madrid,1,0,
1212,48045015,UDALETXEA / AYUNTAMIENTO (1212),,43.2097615000407,-3.09469135778022,3,,0,,Europe/Madrid,0,0,
1213,48045006,LAMBARRI (1213),,43.2062943351019,-3.08343482974831,3,,0,,Europe/Madrid,0,0,
1214,48045034,ARTXUBE (1214),,43.2005848398938,-3.07077360767126,3,,0,,Europe/Madrid,1,0,
1215,48045032,ZERIBAI (1215),,43.1989723320188,-3.05528756358707,3,,0,,Europe/Madrid,1,0,
1216,48045007,SODUPE (GELTOKIA/ESTACIÓN) (1216),,43.2022235612824,-3.05049203299079,3,,0,,Europe/Madrid,1,0,
1217,48096037,RETOLA (1217),,43.2219511802225,-3.17246948656869,3,,0,,Europe/Madrid,1,0,
1218,48086032,MALABRIGO (1218),,43.217353116339,-3.17617480075732,3,,0,,Europe/Madrid,1,0,
1219,48086026,EL MAZO (1219),,43.2224505829994,-3.1814348969478,3,,0,,Europe/Madrid,1,0,
1220,48086027,LA HERBOSA (1220),,43.2272242457858,-3.19176831291608,3,,0,,Europe/Madrid,1,0,
1221,48002011,UDALETXEA/AYUNTAMIENTO (1221),,43.3214346808239,-3.07314319271952,3,,0,,Europe/Madrid,1,0,
1222,48002012,INSTITUTUA/INSTITUTO (1222),,43.3172556984377,-3.07460584941356,3,,0,,Europe/Madrid,1,0,
1223,48002013,EL MINERO 44 (1223),,43.3139250365433,-3.07299866094632,3,,0,,Europe/Madrid,1,0,
1224,48002050,EL MINERO 56 (1224),,43.3126373945665,-3.07297492327967,3,,0,,Europe/Madrid,1,0,
1236,48071026,ANTONIO TRUEBA (1236),,43.3220493758894,-3.11457157021288,3,,0,,Europe/Madrid,1,0,
1237,48071027,SANTELICES (1237),,43.3155867306166,-3.12075156242763,3,,0,,Europe/Madrid,1,0,
1238,48071028,NESILLA (1238),,43.3062391818643,-3.12148420751122,3,,0,,Europe/Madrid,0,0,
1239,48071044,EL POBAL (1239),,43.299238053585,-3.12577309929822,3,,0,,Europe/Madrid,0,0,
1240,48037003,LA OLLA (1240),,43.2913188683438,-3.12946747617457,3,,0,,Europe/Madrid,0,0,
1241,48037001,EL BENTORRO (ARENAO) (1241),,43.280069329075,-3.13953800607438,3,,0,,Europe/Madrid,0,0,
1242,48086020,LA JARA (1242),,43.274151409337,-3.1482497235785,3,,0,,Europe/Madrid,0,0,
1243,48086001,LA BALUGA (1243),,43.2740161589158,-3.15517537201863,3,,0,,Europe/Madrid,0,0,
1244,48086002,CASTAÑO NUEVO (1244),,43.2786583687804,-3.16461530239254,3,,0,,Europe/Madrid,0,0,
1245,48086003,COTARROS (1245),,43.2698466222222,-3.15392338621169,3,,0,,Europe/Madrid,1,0,
1246,48086008,MERCADILLO 26 (1246),,43.2643637251041,-3.15321956002869,3,,0,,Europe/Madrid,1,0,
1247,48086004,MERCADILLO (UDALETXEA/AYUNTAMIENTO) (1247),,43.2619689320138,-3.15449187399671,3,,0,,Europe/Madrid,0,0,
1248,48086024,EL CARRAL (ESNETEGIA/LECHERÍA) (1248),,43.2551265428552,-3.15362475783077,3,,0,,Europe/Madrid,0,0,
1249,48086005,EL CARRAL (1249),,43.2496041800035,-3.15553258890463,3,,0,,Europe/Madrid,1,0,
1250,48086006,ABELLANEDA (ELIZA/IGLESIA) (1250),,43.2321277363046,-3.15921014509128,3,,0,,Europe/Madrid,1,0,
1251,48096039,ABELLANEDA (1251),,43.2295684936139,-3.16057040696823,3,,0,,Europe/Madrid,0,0,
1252,48096019,OTXARAN GOIKOA (1252),,43.223239482027,-3.16768839683684,3,,0,,Europe/Madrid,0,0,
1253,48096008,RETOLA (1253),,43.2224489419583,-3.17254255245515,3,,0,,Europe/Madrid,0,0,
1254,48096013,OTXARAN (1254),,43.2199972760981,-3.16802931505675,3,,0,,Europe/Madrid,0,0,
1255,48096021,LA FLOR (EL PARAÍSO) (1255),,43.2198021507763,-3.15633655600243,3,,0,,Europe/Madrid,1,0,
1256,48096022,LA LLANA (1256),,43.2168134560991,-3.14176880487641,3,,0,,Europe/Madrid,1,0,
1257,48096023,MIMETIZ (UDALETXEA/AYUNTAMIENTO) (1257),,43.2142587582252,-3.13388805430157,3,,0,,Europe/Madrid,0,0,
1258,48096024,SAN PEDRO ZARIKETE (ERMITA) (1258),,43.2094980710934,-3.14097887931361,3,,0,,Europe/Madrid,1,0,
1259,48096017,LAS PEDRAJAS (1259),,43.2040261446106,-3.15943075268493,3,,0,,Europe/Madrid,0,0,
1260,48096026,LA HERRERA - IJALDE (1260),,43.2037729537251,-3.17089189959223,3,,0,,Europe/Madrid,0,0,
1263,48090002,CAMPO DE LAS MONJAS (1263),,43.1931248139059,-3.19787546285958,4,,0,,Europe/Madrid,1,0,
1267,48096027,LA HERRERA - IJALDE (1267),,43.2031719066005,-3.16936386715453,3,,0,,Europe/Madrid,0,0,
1268,48096018,LAS PEDRAJAS (1268),,43.2039896620452,-3.1597630135778,3,,0,,Europe/Madrid,0,0,
1269,48096029,SAN PEDRO ZARIKETE (ERMITA) (1269),,43.209498253037,-3.14083115270037,3,,0,,Europe/Madrid,1,0,
1270,48096030,MIMETIZ (UDALETXEA/AYUNTAMIENTO) (1270),,43.2140874809819,-3.13404772922861,3,,0,,Europe/Madrid,1,0,
1271,48096031,LA LLANA (1271),,43.2169708066461,-3.14195631315596,3,,0,,Europe/Madrid,1,0,
1272,48096032,LA FLOR (EL PARAÍSO) (1272),,43.2199685763178,-3.15645518305461,3,,0,,Europe/Madrid,1,0,
1273,48096012,OTXARAN (1273),,43.2200516296243,-3.1678078355703,3,,0,,Europe/Madrid,1,0,
1274,48096009,RETOLA (1274),,43.2223766442519,-3.17271473303164,3,,0,,Europe/Madrid,0,0,
1275,48096020,OTXARAN GOIKOA (1275),,43.2231678700067,-3.16739760585261,3,,0,,Europe/Madrid,0,0,
1276,48096040,ABELLANEDA (1276),,43.2292444456292,-3.16048335442492,3,,0,,Europe/Madrid,0,0,
1277,48086013,ABELLANEDA (ELIZA/LGLESIA) (1277),,43.2319477281961,-3.15914810101063,3,,0,,Europe/Madrid,0,0,
1278,48086014,EL CARRAL (1278),,43.2496404330023,-3.15536021981049,3,,0,,Europe/Madrid,1,0,
1279,48086025,EL CARRAL (ESNETEGIA/LECHERÍA) (1279),,43.2552528395209,-3.15345259813242,3,,0,,Europe/Madrid,0,0,
1280,48086016,MERCADILLO  (UDALETXEA/AYUNTAMIENTO) (1280),,43.261861474463,-3.15404804157717,3,,0,,Europe/Madrid,1,0,
1281,48086015,MERCADILLO 9 (1281),,43.2644180992342,-3.15296094181988,3,,0,,Europe/Madrid,1,0,
1282,48086017,COTARROS (1282),,43.2700648750708,-3.15387144113177,3,,0,,Europe/Madrid,1,0,
1284,48086018,LA BALUGA (1284),,43.274032927447,-3.1560873599886,3,,0,,Europe/Madrid,1,0,
1285,48086011,LA JARA (1285),,43.2736380976359,-3.1482854480938,3,,0,,Europe/Madrid,0,0,
1286,48037002,EL BENTORRO (ARENAO) (1286),,43.2803844908169,-3.13953872630218,3,,0,,Europe/Madrid,0,0,
1287,48037004,LA OLLA (1287),,43.2905439829278,-3.12989727475391,3,,0,,Europe/Madrid,0,0,
1288,48071045,EL POBAL (1288),,43.2999424171928,-3.12393755718396,3,,0,,Europe/Madrid,0,0,
1289,48071029,NESILLA (1289),,43.3056992597313,-3.12115022280843,3,,0,,Europe/Madrid,0,0,
1290,48071030,SANTELICES (1290),,43.3165512324841,-3.11979032927836,3,,0,,Europe/Madrid,1,0,
1294,48087012,BENIGNO GARAY (1294),,43.2659595445311,-3.25745498018459,5,,0,,Europe/Madrid,1,0,
1295,48087013,BENIGNO GARAY (1295),,43.2660141817899,-3.25718412725047,5,,0,,Europe/Madrid,0,0,
1297,48071022,GELTOKIA/ESTACIÓN (1297),,43.3219429232453,-3.11286937936837,3,,0,,Europe/Madrid,1,0,
1298,48071001,EL CRUCERO (1298),,43.3222009238753,-3.11608885321241,3,,0,,Europe/Madrid,1,0,
1299,48071018,ITURRIZAR (1299),,43.3235174552449,-3.12292428947303,3,,0,,Europe/Madrid,1,0,
1300,48071019,OYANCAS (1300),,43.325867565173,-3.12300290914195,3,,0,,Europe/Madrid,0,0,
1301,48071020,SAN JULIÁN (1301),,43.3330541305496,-3.11330911516107,3,,0,,Europe/Madrid,0,0,
1303,48071035,COBARON (1303),,43.3453774026382,-3.14694570619278,3,,0,,Europe/Madrid,0,0,
1304,48071021,POBEÑA (1304),,43.3452063349992,-3.1257829526537,3,,0,,Europe/Madrid,1,0,
1306,48022072,EL PEÑÓN (1306),,43.2172773462692,-3.4147223369323,5,,0,,Europe/Madrid,0,0,
1307,48022073,EL PEÑÓN (1307),,43.2174007291125,-3.41546190256031,5,,0,,Europe/Madrid,0,0,
1310,48913017,SAN ROQUE (1310),,43.3432874849766,-3.08787533326612,3,,0,,Europe/Madrid,1,0,
1311,48002045,LOS HEROS (1311),,43.3289263248122,-3.07339862849916,3,,0,,Europe/Madrid,1,0,
1312,48002022,SANFUENTES 73 (1312),,43.326251651071,-3.07388889698642,3,,0,,Europe/Madrid,1,0,
1314,48002046,SANFUENTES 1 (1314),,43.3234347026979,-3.07155443832735,3,,0,,Europe/Madrid,1,0,
1315,48008028,GELTOKIA/LA ESTACIÓN (1315),,43.233224657273,-3.20037093088417,4,,0,,Europe/Madrid,1,0,
1316,48008025,TRAVESEDO (1316),,43.2346689991824,-3.20500425328691,4,,0,,Europe/Madrid,0,0,
1317,48008021,HELECHOSA (1317),,43.242566422257,-3.20976055128984,4,,0,,Europe/Madrid,1,0,
1318,48008001,TRASLAVIÑA (1318),,43.2414296660509,-3.21432835611985,4,,0,,Europe/Madrid,1,0,
1319,48008030,PUENTE ROLANTE (1319),,43.2402992873806,-3.21833769419788,4,,0,,Europe/Madrid,0,0,
1320,48008003,LA VIA (1320),,43.2443192532821,-3.22101265000256,4,,0,,Europe/Madrid,0,0,
1321,48082025,PARKEA / PARQUE (ARKUPEAK/SOPORTALES) (1321),,43.3283237745201,-3.03213868045857,2,,0,,Europe/Madrid,0,0,
1322,48008023,LA COLORADA (SAN MIGUEL) (1322),,43.2489485388269,-3.220561159958,4,,0,,Europe/Madrid,0,0,
1323,48008005,SAN MIGUEL (1323),,43.251081547052,-3.22108625289782,4,,0,,Europe/Madrid,0,0,
1324,48008007,LA TOBA (1324),,43.2543884572075,-3.22458466813178,4,,0,,Europe/Madrid,0,0,
1325,48008009,LA TEJERA (1325),,43.2568127957256,-3.23260177194861,4,,0,,Europe/Madrid,0,0,
1326,48008011,ALISEDO (1326),,43.2534227838475,-3.2346831721352,4,,0,,Europe/Madrid,0,0,
1327,48008013,LA CABAREDA (1327),,43.2513791099459,-3.23888855096375,4,,0,,Europe/Madrid,0,0,
1328,48008015,TRASLOSHEROS (1328),,43.2477662600965,-3.23987233608136,4,,0,,Europe/Madrid,0,0,
1329,48008017,EL PESO (1329),,43.2423813779124,-3.23848572383643,4,,0,,Europe/Madrid,0,0,
1330,48008019,LAURETA (1330),,43.2431015920047,-3.25261492686379,4,,0,,Europe/Madrid,0,0,
1331,39101001,LA MATANZA (1331),,43.2445863409795,-3.2611325535547,5,,0,,Europe/Madrid,0,0,
1332,39101002,PALACIO (1332),,43.2563130547346,-3.26388061558095,5,,0,,Europe/Madrid,0,0,
1333,48087001,LA PUENTE (1333),,43.2698498542423,-3.25732350403631,5,,0,,Europe/Madrid,0,0,
1334,39101003,PALACIO (1334),,43.2561777016268,-3.26400323091496,5,,0,,Europe/Madrid,0,0,
1335,39101004,LA MATANZA (1335),,43.2446851385871,-3.26124383452265,5,,0,,Europe/Madrid,0,0,
1336,39101005,LA LLANA (1336),,43.244138561071,-3.26402526594555,5,,0,,Europe/Madrid,0,0,
1337,39101006,HENALES (1337),,43.2485791321356,-3.25946198244223,5,,0,,Europe/Madrid,0,0,
1338,39101007,VILLANUEVA (1338),,43.2485688542585,-3.27548835961794,5,,0,,Europe/Madrid,0,0,
1339,48022001,EL SUCESO (1339),,43.2433022788101,-3.30369594588498,5,,0,,Europe/Madrid,0,0,
1341,48022003,LAS TORCACHAS (1341),,43.2386736940924,-3.31563383009466,5,,0,,Europe/Madrid,0,0,
1342,48022069,HERBOSO (1342),,43.2408174962494,-3.32335316955633,5,,0,,Europe/Madrid,0,0,
1343,48022067,EL CERRILLO (1343),,43.2375143293297,-3.3260081979784,5,,0,,Europe/Madrid,0,0,
1344,48022025,MANZANEDA (1344),,43.2364393020804,-3.33038683894313,5,,0,,Europe/Madrid,0,0,
1345,48022004,EL CALLEJO (1345),,43.2334756424344,-3.34309226753512,5,,0,,Europe/Madrid,0,0,
1346,48022065,EL CALLEJO 3 (1346),,43.2334437053152,-3.34773486835997,5,,0,,Europe/Madrid,0,0,
1347,48022016,AMBASAGUAS (1347),,43.2380330110497,-3.35750304803997,5,,0,,Europe/Madrid,1,0,
1348,48022040,CONCHA (1348),,43.2249672713855,-3.36045560720534,5,,0,,Europe/Madrid,1,0,
1349,48002025,SANFUENTES 2 (1349),,43.3235518161184,-3.07146824062598,3,,0,,Europe/Madrid,1,0,
1351,48002039,SANFUENTES 70 (1351),,43.32628776486,-3.07374093099983,3,,0,,Europe/Madrid,1,0,
1352,48002040,LOS HEROS (1352),,43.3293408974259,-3.07283172854287,3,,0,,Europe/Madrid,0,0,
1353,48913018,SAN ROQUE (1353),,43.3421625121689,-3.08709645706233,3,,0,,Europe/Madrid,0,0,
1355,48022041,SOSCAÑO (1355),,43.2237243109968,-3.36622316175569,5,,0,,Europe/Madrid,0,0,
1356,48022063,LAS CALLEJUELAS (1356),,43.2235399551725,-3.36755190512596,5,,0,,Europe/Madrid,0,0,
1357,48022050,TRESPALACIO (1357),,43.2278995116761,-3.37272534225773,5,,0,,Europe/Madrid,0,0,
1359,48022051,LLANO (1359),,43.2297352080958,-3.3758644474132,5,,0,,Europe/Madrid,0,0,
1360,48022019,OTIDES (1360),,43.2260721735311,-3.38076738005314,5,,0,,Europe/Madrid,0,0,
1361,48022052,SAN CIPRIÁN (1361),,43.2219421401224,-3.39317763506081,5,,0,,Europe/Madrid,0,0,
1362,48071032,SAN JULIÁN (1362),,43.3332073055634,-3.11321071556832,3,,0,,Europe/Madrid,1,0,
1363,48071033,OYANCAS (1363),,43.325975473848,-3.12313880177316,3,,0,,Europe/Madrid,1,0,
1364,48071034,ITURRIZAR (1364),,43.323103179236,-3.12298512171243,3,,0,,Europe/Madrid,1,0,
1365,48071015,EL CRUCERO (1365),,43.322129362075,-3.11562005139102,3,,0,,Europe/Madrid,1,0,
1366,48071017,SOMORROSTRO IKASTETXEA (1366),,43.3220043042387,-3.12327890382016,3,,0,,Europe/Madrid,0,0,
1367,48022053,TRETO (1367),,43.2230493830821,-3.40618734438614,5,,0,,Europe/Madrid,0,0,
1368,48022062,UBAL MENDATEA/PUERTO UBAL (1368),,43.2180262989972,-3.41079585445372,5,,0,,Europe/Madrid,0,0,
1369,48022020,SANGRICES (1369),,43.21459422856,-3.42594094443942,5,,0,,Europe/Madrid,0,0,
1370,48022071,SANDELOLLA (1370),,43.2191518752083,-3.43044210917925,5,,0,,Europe/Madrid,0,0,
1371,48051001,LANESTOSA (1371),,43.2203184101633,-3.43867522739185,5,,0,,Europe/Madrid,0,0,
1372,48022070,SANDELOLLA (1372),,43.2187818570542,-3.43066113011191,5,,0,,Europe/Madrid,0,0,
1373,48022021,SANGRICES (1373),,43.2144154672159,-3.42558266518127,5,,0,,Europe/Madrid,0,0,
1374,48022061,UBAL MENDATEA/PUERTO UBAL (1374),,43.2174767583165,-3.4108660383849,5,,0,,Europe/Madrid,0,0,
1375,48083013,GELTOKIA / ESTACIÓN (1375),,43.3118608221243,-3.06101023597421,2,,0,,Europe/Madrid,1,0,
1376,48022054,TRETO (1376),,43.2224904911655,-3.40635601849635,5,,0,,Europe/Madrid,0,0,
1377,48022055,SAN CIPRIÁN (1377),,43.2219880511255,-3.39291935535691,5,,0,,Europe/Madrid,0,0,
1378,48022022,OTIDES (1378),,43.225756358909,-3.38096243585374,5,,0,,Europe/Madrid,0,0,
1379,48022056,LLANO (1379),,43.2293276957625,-3.37656387335233,5,,0,,Europe/Madrid,0,0,
1380,48022057,TRESPALACIOS (1380),,43.2279169188039,-3.37291016248876,5,,0,,Europe/Madrid,0,0,
1381,48022042,SOSCAÑO (1381),,43.2225852461243,-3.36764467537481,5,,0,,Europe/Madrid,0,0,
1382,48080006,ZABALLA (1382),,43.2977992448364,-3.02778362363818,2,,0,,Europe/Madrid,1,0,
1383,48080007,UGARTE (1383),,43.2917547680483,-3.01625756015844,2,,0,,Europe/Madrid,1,0,
1384,48022015,CONCHA (1384),,43.2250305748319,-3.36036978429999,5,,0,,Europe/Madrid,1,0,
1385,48022017,AMBASAGUAS (1385),,43.2380249683162,-3.35719509315488,5,,0,,Europe/Madrid,1,0,
1386,48022064,EL CALLEJO 2 (1386),,43.2334057387335,-3.3483750525183,5,,0,,Europe/Madrid,0,0,
1387,48022011,EL CALLEJO (1387),,43.233285807724,-3.3433375098364,5,,0,,Europe/Madrid,0,0,
1388,48022026,MANZANEDA (1388),,43.2357380122302,-3.33001357454231,5,,0,,Europe/Madrid,0,0,
1389,48022066,EL CERRILLO (1389),,43.2376498891103,-3.32583649329381,5,,0,,Europe/Madrid,0,0,
1390,48022068,HERBOSO (1390),,43.2406657753482,-3.32287201007863,5,,0,,Europe/Madrid,0,0,
1391,48022012,LAS TORCACHAS (1391),,43.2381783319326,-3.31716884617141,5,,0,,Europe/Madrid,0,0,
1392,48022014,EL SUCESO (1392),,43.243257615522,-3.30356023292665,5,,0,,Europe/Madrid,0,0,
1393,39101008,VILLANUEVA (1393),,43.2488113550219,-3.27574814089287,5,,0,,Europe/Madrid,0,0,
1394,39101009,HENALES (1394),,43.2484526204628,-3.25965854021446,5,,0,,Europe/Madrid,0,0,
1395,39101010,LA LLANA (1395),,43.2441021445091,-3.26419755431764,5,,0,,Europe/Madrid,0,0,
1398,48008020,LAURETA (1398),,43.2429031094691,-3.2527865490477,4,,0,,Europe/Madrid,0,0,
1399,48008018,EL PESO (1399),,43.2428226560991,-3.23846281052154,4,,0,,Europe/Madrid,0,0,
1400,48008016,TRASLOSHEROS (1400),,43.2478204944104,-3.23977400252663,4,,0,,Europe/Madrid,0,0,
1401,48008014,LA CABAREDA (1401),,43.2513613579008,-3.23876529148125,4,,0,,Europe/Madrid,0,0,
1402,48008012,ALISEDO (1402),,43.2533147174139,-3.23473203478995,4,,0,,Europe/Madrid,0,0,
1403,48008010,LA TEJERA (1403),,43.2566960362977,-3.23245348650226,4,,0,,Europe/Madrid,0,0,
1404,48008008,LA TOBA (1404),,43.254297854381,-3.22486768604975,4,,0,,Europe/Madrid,0,0,
1405,48008006,SAN MIGUEL (1405),,43.2508384645501,-3.22111001145846,4,,0,,Europe/Madrid,0,0,
1406,48008024,LA COLORADA (SAN MIGUEL) (1406),,43.2490113336685,-3.22068457191169,4,,0,,Europe/Madrid,0,0,
1407,48008004,LA VIA (1407),,43.2441572173947,-3.22098742911904,4,,0,,Europe/Madrid,0,0,
1408,48008031,PUENTE ROLANTE (1408),,43.2404784860471,-3.21880637317629,4,,0,,Europe/Madrid,0,0,
1409,48008002,TRASLAVIÑA (1409),,43.2413427839959,-3.21412888579733,4,,0,,Europe/Madrid,1,0,
1410,48008022,HELECHOSA (1410),,43.2424131625359,-3.20985856315814,4,,0,,Europe/Madrid,1,0,
1412,48013008,SAN IGNACIO (1412),,43.2838710055129,-2.99081744700766,2,,0,,Europe/Madrid,1,0,
